vin,bonus,reserve,calldt,kpdt,fpcode,
LSGKH8417KY034335,-89940,-53964,2019/2/11 0:00,2019/2/11 0:00,3117098252,
LSGKH8417KY034254,-89940,-53964,2019/2/11 0:00,2019/2/11 0:00,3117098253,
LSGKH8412KY022643,-83940,-50364,2019/2/12 0:00,2019/2/12 0:00,3117099816,
LSGGJ5456KS028220,0,-163104,2019/2/12 0:00,2019/2/12 0:00,3117099375,
LSGGJ5458KS028154,0,-163104,2019/2/12 0:00,2019/2/12 0:00,3117099376,
LSGGJ5450KS028312,-107940,-64764,2019/2/13 0:00,2019/2/13 0:00,3117100729,
LSGGJ5459KS027756,-53331,-119373,2019/2/13 0:00,2019/2/13 0:00,3117100728,
LSGGJ5453KS028238,-107940,-64764,2019/2/13 0:00,2019/2/13 0:00,3117100727,
LSGGJ5452KS028280,-107940,-64764,2019/2/13 0:00,2019/2/13 0:00,3117100726,
LSGGJ5453KS028949,-107940,-64764,2019/2/14 0:00,2019/2/14 0:00,3117102232,
LSGKB52H8KV260823,-54540,-32724,2019/2/14 0:00,2019/2/14 0:00,3117103073,
LSGKB52H8KV261177,-59940,-35964,2019/2/15 0:00,2019/2/15 0:00,3117104674,
LSGKB52H7KV261199,-59940,-35964,2019/2/15 0:00,2019/2/15 0:00,3117104675,
LSGKB52H4KV261807,-59940,-35964,2019/2/15 0:00,2019/2/15 0:00,3117104676,
LSGKB52H6KV261713,-59940,-35964,2019/2/15 0:00,2019/2/15 0:00,3117104673,
LSGKB52H5KV261122,-54540,-32724,2019/2/15 0:00,2019/2/15 0:00,3117104672,
LSGKB52H8KV261129,-54540,-32724,2019/2/15 0:00,2019/2/15 0:00,3117104671,
LSGKB52H0KV260959,-54540,-32724,2019/2/15 0:00,2019/2/15 0:00,3117104669,
LSGKB52H1KV260906,-54540,-32724,2019/2/15 0:00,2019/2/15 0:00,3117104670,
LSGBL5448KF013979,-75540,-45324,2019/2/15 0:00,2019/2/15 0:00,3117104668,
LSGGJ5456KS031117,-107940,-64764,2019/2/18 0:00,2019/2/18 0:00,3117115753,
LSGGJ5456KS030906,-107940,-64764,2019/2/18 0:00,2019/2/18 0:00,3117115749,
LSGGJ5453KS030359,-80660,-92044,2019/2/18 0:00,2019/2/18 0:00,3117115752,
LSGKB52H0KV264283,-59940,-35964,2019/2/18 0:00,2019/2/18 0:00,3117115756,
LSGKB52H4KV264576,-59940,-35964,2019/2/18 0:00,2019/2/18 0:00,3117115757,
LSGKB52H8KV264368,-59940,-35964,2019/2/18 0:00,2019/2/18 0:00,3117115755,
LSGKB52HXKV264257,-59940,-35964,2019/2/18 0:00,2019/2/18 0:00,3117115758,
LSGKB52H1KV266446,-54540,-32724,2019/2/21 0:00,2019/2/21 0:00,3117125856,
LSGKB52H6KV266538,-54540,-32724,2019/2/21 0:00,2019/2/21 0:00,3117125857,
LSGKB52H1KW217662,-54540,-32724,2019/2/21 0:00,2019/2/21 0:00,3117125848,
LSGKB52H4KW217624,-54540,-32724,2019/2/21 0:00,2019/2/21 0:00,3117125855,
LSGKB52HXKW217854,-54540,-32724,2019/2/21 0:00,2019/2/21 0:00,3117125853,
LSGKB52H3KW217680,-54540,-32724,2019/2/21 0:00,2019/2/21 0:00,3117125854,
LSGKB52H2KV267086,-54540,-32724,2019/2/21 0:00,2019/2/21 0:00,3117125851,
LSGKB52H5KV267034,-54540,-32724,2019/2/21 0:00,2019/2/21 0:00,3117125850,
LSGKB52H8KW217836,-54540,-32724,2019/2/21 0:00,2019/2/21 0:00,3117125849,
LSGKB52H5KV266773,-54540,-32724,2019/2/21 0:00,2019/2/21 0:00,3117125852,
LSGGJ5454KS032816,0,-163104,2019/2/19 0:00,2019/2/19 0:00,3117119444,
LSGGJ5459KS032827,0,-163104,2019/2/19 0:00,2019/2/19 0:00,3117119443,
LSGGJ5457KS031160,0,-172704,2019/2/18 0:00,2019/2/18 0:00,3117115750,
LSGGJ5453KS031088,0,-172704,2019/2/18 0:00,2019/2/18 0:00,3117115751,
LSGGJ5455KS030881,0,-172704,2019/2/18 0:00,2019/2/18 0:00,3117115754,
LSGGJ5457KS034611,0,-163104,2019/2/22 0:00,2019/2/22 0:00,3117128580,
LSGGJ5457KS034673,0,-163104,2019/2/22 0:00,2019/2/22 0:00,3117128578,
LSGGJ5450KS034613,0,-163104,2019/2/22 0:00,2019/2/22 0:00,3117128579,
LSGGJ5454KS034680,0,-163104,2019/2/22 0:00,2019/2/22 0:00,3117128577,
LSGGJ5458KS034620,0,-163104,2019/2/22 0:00,2019/2/22 0:00,3117128576,
LSGGJ5451KS034619,0,-163104,2019/2/22 0:00,2019/2/22 0:00,3117128575,
LSGGJ5455KS035627,-101940,-61164,2019/2/25 0:00,2019/2/25 0:00,3117137016,
LSGGJ5452KS036069,-107940,-64764,2019/2/25 0:00,2019/2/25 0:00,3117137014,
LSGGJ5452KS036038,-107940,-64764,2019/2/25 0:00,2019/2/25 0:00,3117137015,
LSGZG53L5KS018737,-116940,-70164,2019/2/28 0:00,2019/2/28 0:00,3117169415,
LSGZG53L8KS018425,-116940,-70164,2019/2/28 0:00,2019/2/28 0:00,3117169414,
LSGZG53L9KS018725,-116940,-70164,2019/2/28 0:00,2019/2/28 0:00,3117169413,
LSGZG53L6KS018732,-116940,-70164,2019/2/28 0:00,2019/2/28 0:00,3117169416,
LSGKB52H2KV270490,-59940,-35964,2019/2/27 0:00,2019/2/27 0:00,3117153835,
LSGXC8359KV274528,-119940,-71964,2019/3/5 0:00,2019/3/5 0:00,3117182047,
LSGXC8352KV274550,-119940,-71964,2019/3/5 0:00,2019/3/5 0:00,3117182048,
LSGXC835XKV274201,-113940,-68364,2019/3/5 0:00,2019/3/5 0:00,3117182045,
LSGXC8357KV274317,-113940,-68364,2019/3/5 0:00,2019/3/5 0:00,3117182046,
LSGKB52H9KV274178,-54540,-32724,2019/3/6 0:00,2019/3/6 0:00,3117184149,
LSGKB52H2KV274460,-54540,-32724,2019/3/6 0:00,2019/3/6 0:00,3117184148,
LSGKB52H1KV274174,-54540,-32724,2019/3/6 0:00,2019/3/6 0:00,3117184147,
LSGKB52H0KV272139,-47940,-28764,2019/3/6 0:00,2019/3/6 0:00,3117184146,
LSGKB52H1KV271923,-47940,-28764,2019/3/6 0:00,2019/3/6 0:00,3117184145,
LSGZG5398KS029574,0,-106689,2019/3/7 0:00,2019/3/7 0:00,3117187742,
LSGBL5440KF017721,-75540,-45324,2019/3/8 0:00,2019/3/8 0:00,3117191132,
LSGBL5441KF017744,-75540,-45324,2019/3/8 0:00,2019/3/8 0:00,3117191131,
LSGBL5443KF017213,-75540,-45324,2019/3/8 0:00,2019/3/8 0:00,3117191133,
LSGXC8356KV275992,-119940,-71964,2019/3/11 0:00,2019/3/11 0:00,3117196815,
LSGZG5398KS038856,-104940,-62964,2019/3/11 0:00,2019/3/11 0:00,3117199773,
LSGZG5391KS039170,-98940,-59364,2019/3/11 0:00,2019/3/11 0:00,3117199772,
LSGZG5391KS039525,-92940,-55764,2019/3/11 0:00,2019/3/11 0:00,3117199771,
LSGKB52H0KV284355,-59940,-35964,2019/3/13 0:00,2019/3/13 0:00,3117203996,
LSGKB52HXKV283732,-59940,-35964,2019/3/13 0:00,2019/3/13 0:00,3117203995,
LSGKB52H0KV274537,-54540,-32724,2019/3/13 0:00,2019/3/13 0:00,3117203994,
LSGKB52H1KV285949,-54540,-32724,2019/3/14 0:00,2019/3/14 0:00,3117206756,
LSGKB52H0KV286056,-54540,-32724,2019/3/14 0:00,2019/3/14 0:00,3117206755,
LSGKH8410KY041076,-80940,-48564,2019/3/15 0:00,2019/3/15 0:00,3117212528,
LSGKH8417KY040880,-80940,-48564,2019/3/15 0:00,2019/3/15 0:00,3117212529,
LSGKH841XKY042011,-86940,-52164,2019/3/15 0:00,2019/3/15 0:00,3117212530,
LSGKH8416KY041681,-86940,-52164,2019/3/15 0:00,2019/3/15 0:00,3117212531,
LSGXC8352KV289193,-113940,-68364,2019/3/18 0:00,2019/3/18 0:00,3117220565,
LSGXC835XKV289118,-113940,-68364,2019/3/18 0:00,2019/3/18 0:00,3117220564,
LSGXC8350KV289337,-113940,-68364,2019/3/18 0:00,2019/3/18 0:00,3117220561,
LSGXC8352KV289615,-113940,-68364,2019/3/18 0:00,2019/3/18 0:00,3117220562,
LSGXC8353KV289218,-113940,-68364,2019/3/18 0:00,2019/3/18 0:00,3117220563,
LSGXC8356KV290010,-119940,-71964,2019/3/18 0:00,2019/3/18 0:00,3117220570,
LSGXC8350KV290021,-119940,-71964,2019/3/18 0:00,2019/3/18 0:00,3117220568,
LSGXC8359KV289319,-119940,-71964,2019/3/18 0:00,2019/3/18 0:00,3117220567,
LSGXC83L0KV279194,-138540,-83124,2019/3/18 0:00,2019/3/18 0:00,3117220566,
LSGZG53LXKS020130,-122940,-73764,2019/3/18 0:00,2019/3/18 0:00,3117218059,
LSGZG5391KS041078,-98940,-59364,2019/3/18 0:00,2019/3/18 0:00,3117218058,
LSGZG5390KS041475,-98940,-59364,2019/3/18 0:00,2019/3/18 0:00,3117220571,
LSGXC8352KV289971,-119940,-71964,2019/3/18 0:00,2019/3/18 0:00,3117220569,
LSGZG5393KS041812,-50527,-107777,2019/3/20 0:00,2019/3/20 0:00,3117228772,
LSGZG5394KS041575,-98940,-59364,2019/3/20 0:00,2019/3/20 0:00,3117228774,
LSGZG5395KS042010,0,-158304,2019/3/20 0:00,2019/3/20 0:00,3117228773,
LSGZG5396KS041349,0,-167904,2019/3/20 0:00,2019/3/20 0:00,3117228775,
LSGZG539XKS042004,0,-158304,2019/3/20 0:00,2019/3/20 0:00,3117228771,
LSGZG5395KS042007,0,-158304,2019/3/20 0:00,2019/3/20 0:00,3117228770,
LSGZG5398KS042101,0,-158304,2019/3/20 0:00,2019/3/20 0:00,3117228769,
LSGKB5410KV289782,-68940,-41364,2019/3/21 0:00,2019/3/21 0:00,3117237046,
LSGKB5414KV292099,-68940,-41364,2019/3/21 0:00,2019/3/21 0:00,3117237049,
LSGKB5418KV291635,-68940,-41364,2019/3/21 0:00,2019/3/21 0:00,3117237048,
LSGKB5416KV291469,-68940,-41364,2019/3/21 0:00,2019/3/21 0:00,3117237047,
LSGKB5412KV289623,-68940,-41364,2019/3/21 0:00,2019/3/21 0:00,3117237051,
LSGKB5416KV289639,-68940,-41364,2019/3/21 0:00,2019/3/21 0:00,3117237050,
LSGKB5415KV289566,-68940,-41364,2019/3/21 0:00,2019/3/21 0:00,3117237052,
LSGKB54A2KV294739,-65940,-39564,2019/3/22 0:00,2019/3/22 0:00,3117243414,
LSGKB54A4KV291289,-65940,-39564,2019/3/22 0:00,2019/3/22 0:00,3117243415,
LSGZG5397KS043501,-98940,-59364,2019/3/22 0:00,2019/3/22 0:00,3117240535,
LSGZG53L0KS043495,-131904,-79200,2019/3/22 0:00,2019/3/22 0:00,3117240536,
LSGKB5414KV248233,0,-71940,2019/3/22 0:00,2019/3/22 0:00,3117246498,
LSGKB54A5KV275456,0,-105504,2019/3/23 0:00,2019/3/26 0:00,3117262401,
LSGKB54A1KV299754,-61758,-43746,2019/3/28 0:00,2019/3/28 0:00,3117280345,
LSGKB54A5KV299269,-62940,-37764,2019/3/28 0:00,2019/3/28 0:00,3117280342,
LSGKB54A2KV298841,-62940,-37764,2019/3/28 0:00,2019/3/28 0:00,3117280341,
LSGKB5412KV297561,-39960,-70344,2019/3/25 0:00,2019/3/25 0:00,3117260023,
LSGKB5417KV297524,-68940,-41364,2019/3/25 0:00,2019/3/25 0:00,3117260024,
LSGKB5413KV297603,-68940,-41364,2019/3/25 0:00,2019/3/25 0:00,3117260025,
LSGKB5414KV297898,-68940,-41364,2019/3/26 0:00,2019/3/26 0:00,3117266618,
LSGKB5419KV297394,-68940,-41364,2019/3/25 0:00,2019/3/25 0:00,3117260020,
LSGZG5399KS043290,-98940,-59364,2019/3/25 0:00,2019/3/25 0:00,3117260032,
LSGZG5393KS043091,-98940,-59364,2019/3/25 0:00,2019/3/25 0:00,3117260030,
LSGZG5393KS043107,-98940,-59364,2019/3/25 0:00,2019/3/25 0:00,3117260031,
LSGZG5394KS043794,-92940,-55764,2019/3/25 0:00,2019/3/25 0:00,3117260028,
LSGZG5393KS043799,-92940,-55764,2019/3/25 0:00,2019/3/25 0:00,3117260029,
LSGXC8352KV293146,-119940,-71964,2019/3/25 0:00,2019/3/25 0:00,3117260027,
LSGKH841XKY043482,0,-143904,2019/3/28 0:00,2019/3/28 0:00,3117282895,
LSGKH8419KY043585,0,-143904,2019/3/28 0:00,2019/3/28 0:00,3117282896,
LSGKH8411KY043497,0,-143904,2019/3/28 0:00,2019/3/28 0:00,3117282897,
LSGKB5410KV299910,0,-110304,2019/3/28 0:00,2019/3/28 0:00,3117282898,
